,Time,Time_Elapsed,Disk_Precentage
0,21:57:56,8.344650268554688e-05,70.3
1,21:57:56,0.10031867027282715,70.3
2,21:57:56,0.20067739486694336,70.3
3,21:57:56,0.30117368698120117,70.3
4,21:57:56,0.40140199661254883,70.3
5,21:57:57,0.5016205310821533,70.3
6,21:57:57,0.6018047332763672,70.3
7,21:57:57,0.7020583152770996,70.3
8,21:57:57,0.8022685050964355,70.3
9,21:57:57,0.9025154113769531,70.3
10,21:57:57,1.0027213096618652,70.3
11,21:57:57,1.1031410694122314,70.3
12,21:57:57,1.203359603881836,70.3
13,21:57:57,1.3035950660705566,70.3
14,21:57:57,1.403822422027588,70.3
15,21:57:58,1.5040807723999023,70.3
16,21:57:58,1.6042795181274414,70.3
17,21:57:58,1.704545497894287,70.3
18,21:57:58,1.8048121929168701,70.3
19,21:57:58,1.9050326347351074,70.3
20,21:57:58,2.0052449703216553,70.3
21,21:57:58,2.105445384979248,70.3
22,21:57:58,2.205798387527466,70.3
23,21:57:58,2.306023597717285,70.3
24,21:57:58,2.406242609024048,70.3
25,21:57:59,2.5064549446105957,70.3
26,21:57:59,2.606660842895508,70.3
27,21:57:59,2.7068891525268555,70.3
28,21:57:59,2.807105541229248,70.3
29,21:57:59,2.9073450565338135,70.3
30,21:57:59,3.0075523853302,70.3
31,21:57:59,3.1077611446380615,70.3
32,21:57:59,3.20797061920166,70.3
33,21:57:59,3.308199644088745,70.3
34,21:57:59,3.408430814743042,70.3
35,21:58:00,3.508831739425659,70.3
36,21:58:00,3.6090309619903564,70.3
37,21:58:00,3.7092247009277344,70.3
38,21:58:00,3.809429407119751,70.3
39,21:58:00,3.909627914428711,70.3
40,21:58:00,4.0098419189453125,70.3
41,21:58:00,4.110033750534058,70.3
42,21:58:00,4.210227012634277,70.3
43,21:58:00,4.310424566268921,70.3
44,21:58:00,4.410686016082764,70.3
45,21:58:01,4.510879755020142,70.3
46,21:58:01,4.611080169677734,70.3
47,21:58:01,4.711315393447876,70.3
48,21:58:01,4.811527490615845,70.3
49,21:58:01,4.911770582199097,70.3
50,21:58:01,5.011979818344116,70.3
51,21:58:01,5.112182140350342,70.3
52,21:58:01,5.2127604484558105,70.3
53,21:58:01,5.31303596496582,70.3
54,21:58:01,5.413245916366577,70.3
55,21:58:02,5.513444423675537,70.3
56,21:58:02,5.613655090332031,70.3
57,21:58:02,5.713848829269409,70.3
58,21:58:02,5.81406569480896,70.3
59,21:58:02,5.914281368255615,70.3
60,21:58:02,6.014650344848633,70.3
61,21:58:02,6.114851236343384,70.3
62,21:58:02,6.215650320053101,70.3
63,21:58:02,6.316837549209595,70.3
64,21:58:02,6.417130708694458,70.3
65,21:58:03,6.5174689292907715,70.3
66,21:58:03,6.617707967758179,70.3
67,21:58:03,6.717927694320679,70.3
68,21:58:03,6.8181517124176025,70.3
69,21:58:03,6.918360233306885,70.3
70,21:58:03,7.01865291595459,70.3
71,21:58:03,7.1188414096832275,70.3
72,21:58:03,7.219067096710205,70.3
73,21:58:03,7.319283723831177,70.3
74,21:58:03,7.41951584815979,70.3
75,21:58:04,7.5198585987091064,70.3
76,21:58:04,7.620093107223511,70.3
77,21:58:04,7.720318555831909,70.3
78,21:58:04,7.820815801620483,70.3
79,21:58:04,7.921111345291138,70.3
80,21:58:04,8.021325826644897,70.3
81,21:58:04,8.121555805206299,70.3
82,21:58:04,8.221800327301025,70.3
83,21:58:04,8.322004795074463,70.3
84,21:58:04,8.422227144241333,70.3
85,21:58:05,8.522443532943726,70.3
86,21:58:05,8.622661113739014,70.3
87,21:58:05,8.722875356674194,70.3
88,21:58:05,8.823085069656372,70.3
89,21:58:05,8.923404455184937,70.3
90,21:58:05,9.02363395690918,70.3
91,21:58:05,9.123881816864014,70.3
92,21:58:05,9.224136352539062,70.3
93,21:58:05,9.32465147972107,70.3
94,21:58:05,9.424967765808105,70.3
95,21:58:06,9.525202512741089,70.3
96,21:58:06,9.625431060791016,70.3
97,21:58:06,9.725667715072632,70.3
98,21:58:06,9.825929403305054,70.3
99,21:58:06,9.926149129867554,70.3
100,21:58:06,10.026355981826782,70.3
101,21:58:06,10.126577377319336,70.3
102,21:58:06,10.226790428161621,70.3
103,21:58:06,10.327070474624634,70.3
104,21:58:06,10.427561521530151,70.3
105,21:58:07,10.52780795097351,70.3
106,21:58:07,10.628279447555542,70.3
107,21:58:07,10.728525876998901,70.3
108,21:58:07,10.828755378723145,70.3
109,21:58:07,10.928978681564331,70.3
110,21:58:07,11.029215574264526,70.3
111,21:58:07,11.129442691802979,70.3
112,21:58:07,11.229669094085693,70.3
113,21:58:07,11.329990863800049,70.3
114,21:58:07,11.430223941802979,70.3
115,21:58:08,11.530442714691162,70.3
116,21:58:08,11.630675315856934,70.3
117,21:58:08,11.730891942977905,70.3
118,21:58:08,11.83111023902893,70.3
119,21:58:08,11.9313805103302,70.3
120,21:58:08,12.031609535217285,70.3
121,21:58:08,12.131839990615845,70.3
122,21:58:08,12.232061624526978,70.3
123,21:58:08,12.332274913787842,70.3
124,21:58:08,12.432494163513184,70.3
125,21:58:09,12.532715320587158,70.3
126,21:58:09,12.632939577102661,70.3
127,21:58:09,12.73315715789795,70.3
128,21:58:09,12.833373785018921,70.3
129,21:58:09,12.933597326278687,70.3
130,21:58:09,13.034095525741577,70.3
131,21:58:09,13.134307146072388,70.3
132,21:58:09,13.23450517654419,70.3
133,21:58:09,13.334728240966797,70.3
134,21:58:09,13.434985637664795,70.3
135,21:58:10,13.535259485244751,70.3
136,21:58:10,13.635476112365723,70.3
137,21:58:10,13.73574185371399,70.3
138,21:58:10,13.836355924606323,70.3
139,21:58:10,13.936567544937134,70.3
140,21:58:10,14.036773681640625,70.3
141,21:58:10,14.137006759643555,70.3
142,21:58:10,14.237209558486938,70.3
143,21:58:10,14.337475776672363,70.3
144,21:58:10,14.437707424163818,70.3
145,21:58:11,14.537992715835571,70.3
146,21:58:11,14.638277292251587,70.3
147,21:58:11,14.738497018814087,70.3
148,21:58:11,14.838717699050903,70.3
149,21:58:11,14.93892502784729,70.3
150,21:58:11,15.039185047149658,70.3
151,21:58:11,15.139400005340576,70.3
152,21:58:11,15.239611387252808,70.3
153,21:58:11,15.339833974838257,70.3
154,21:58:11,15.44014835357666,70.3
155,21:58:12,15.54037070274353,70.3
156,21:58:12,15.640620946884155,70.3
157,21:58:12,15.740851402282715,70.3
158,21:58:12,15.841063499450684,70.3
159,21:58:12,15.941328525543213,70.3
160,21:58:12,16.04155993461609,70.3
161,21:58:12,16.141894817352295,70.3
162,21:58:12,16.242157459259033,70.3
163,21:58:12,16.34241533279419,70.3
164,21:58:12,16.442660808563232,70.3
165,21:58:13,16.54288101196289,70.3
166,21:58:13,16.643157243728638,70.3
167,21:58:13,16.743436336517334,70.3
168,21:58:13,16.843700408935547,70.3
169,21:58:13,16.943954467773438,70.3
170,21:58:13,17.044182062149048,70.3
171,21:58:13,17.14439105987549,70.3
172,21:58:13,17.24461841583252,70.3
173,21:58:13,17.344836950302124,70.3
174,21:58:13,17.445084810256958,70.3
175,21:58:14,17.545311212539673,70.3
176,21:58:14,17.645524978637695,70.3
177,21:58:14,17.74576997756958,70.3
178,21:58:14,17.84601068496704,70.3
179,21:58:14,17.94621777534485,70.3
180,21:58:14,18.046435594558716,70.3
181,21:58:14,18.146645545959473,70.3
182,21:58:14,18.24686336517334,70.3
183,21:58:14,18.34709858894348,70.3
184,21:58:14,18.447439432144165,70.3
185,21:58:15,18.547662496566772,70.3
186,21:58:15,18.647897481918335,70.3
187,21:58:15,18.748124361038208,70.3
188,21:58:15,18.848337411880493,70.3
189,21:58:15,18.948556184768677,70.3
190,21:58:15,19.048766136169434,70.3
191,21:58:15,19.148990869522095,70.3
192,21:58:15,19.249205112457275,70.3
193,21:58:15,19.34946060180664,70.3
194,21:58:15,19.449673175811768,70.3
195,21:58:16,19.54982900619507,70.3
196,21:58:16,19.65006399154663,70.3
197,21:58:16,19.750293016433716,70.3
198,21:58:16,19.850510597229004,70.3
199,21:58:16,19.950748205184937,70.3
200,21:58:16,20.050959587097168,70.3
201,21:58:16,20.15119743347168,70.3
202,21:58:16,20.25140881538391,70.3
203,21:58:16,20.351584434509277,70.3
204,21:58:16,20.45184326171875,70.3
205,21:58:17,20.55206274986267,70.3
206,21:58:17,20.652295112609863,70.3
207,21:58:17,20.75251269340515,70.3
208,21:58:17,20.852747678756714,70.3
209,21:58:17,20.952964067459106,70.3
210,21:58:17,21.053171396255493,70.3
211,21:58:17,21.153388261795044,70.3
212,21:58:17,21.25360679626465,70.3
213,21:58:17,21.353814601898193,70.3
214,21:58:17,21.454070329666138,70.3
215,21:58:18,21.554303646087646,70.3
216,21:58:18,21.654581546783447,70.3
217,21:58:18,21.754823207855225,70.3
218,21:58:18,21.855090379714966,70.3
219,21:58:18,21.955321550369263,70.3
220,21:58:18,22.05565881729126,70.3
221,21:58:18,22.15589189529419,70.3
222,21:58:18,22.25610375404358,70.3
223,21:58:18,22.356311559677124,70.3
224,21:58:18,22.45652675628662,70.3
225,21:58:19,22.5595600605011,70.3
226,21:58:19,22.659841299057007,70.3
227,21:58:19,22.760077714920044,70.3
228,21:58:19,22.86033606529236,70.3
229,21:58:19,22.960545778274536,70.3
230,21:58:19,23.060755252838135,70.3
231,21:58:19,23.160978078842163,70.3
232,21:58:19,23.261197805404663,70.3
233,21:58:19,23.361536264419556,70.3
234,21:58:19,23.461793184280396,70.3
235,21:58:20,23.562009811401367,70.3
236,21:58:20,23.662233352661133,70.3
237,21:58:20,23.762437343597412,70.3
238,21:58:20,23.862646102905273,70.3
239,21:58:20,23.96286177635193,70.3
240,21:58:20,24.06312131881714,70.3
241,21:58:20,24.16332244873047,70.3
242,21:58:20,24.263534545898438,70.3
243,21:58:20,24.36375093460083,70.3
244,21:58:20,24.463979959487915,70.3
245,21:58:21,24.564197540283203,70.3
246,21:58:21,24.66442060470581,70.3
247,21:58:21,24.76463270187378,70.3
248,21:58:21,24.864845752716064,70.3
249,21:58:21,24.965059280395508,70.3
250,21:58:21,25.065302848815918,70.3
251,21:58:21,25.1655375957489,70.3
252,21:58:21,25.26577663421631,70.3
253,21:58:21,25.365983486175537,70.3
254,21:58:21,25.466193914413452,70.3
255,21:58:22,25.566476821899414,70.3
256,21:58:22,25.666890382766724,70.3
257,21:58:22,25.76710796356201,70.3
258,21:58:22,25.867326021194458,70.3
259,21:58:22,25.967549324035645,70.3
260,21:58:22,26.067792415618896,70.3
261,21:58:22,26.168007612228394,70.3
262,21:58:22,26.26822781562805,70.3
263,21:58:22,26.368450164794922,70.3
264,21:58:22,26.46864414215088,70.3
265,21:58:23,26.56885313987732,70.3
266,21:58:23,26.66906452178955,70.3
267,21:58:23,26.769341707229614,70.3
268,21:58:23,26.869545459747314,70.3
269,21:58:23,26.969773530960083,70.3
270,21:58:23,27.0700261592865,70.3
271,21:58:23,27.170254468917847,70.3
272,21:58:23,27.270466089248657,70.3
273,21:58:23,27.37071967124939,70.3
274,21:58:23,27.470901012420654,70.3
275,21:58:24,27.571102619171143,70.3
276,21:58:24,27.671711206436157,70.3
277,21:58:24,27.771930932998657,70.3
278,21:58:24,27.872185945510864,70.3
279,21:58:24,27.97241449356079,70.3
280,21:58:24,28.072643041610718,70.3
281,21:58:24,28.172855377197266,70.3
282,21:58:24,28.273091554641724,70.3
283,21:58:24,28.373361110687256,70.3
284,21:58:24,28.473636627197266,70.3
285,21:58:25,28.573826551437378,70.3
286,21:58:25,28.674051523208618,70.3
287,21:58:25,28.774266719818115,70.3
288,21:58:25,28.87455105781555,70.3
289,21:58:25,28.97495746612549,70.3
290,21:58:25,29.0752055644989,70.3
291,21:58:25,29.175431728363037,70.3
292,21:58:25,29.27568221092224,70.3
293,21:58:25,29.37590003013611,70.3
294,21:58:26,29.476134061813354,70.3
295,21:58:26,29.576361417770386,70.3
296,21:58:26,29.676568269729614,70.3
297,21:58:26,29.776782989501953,70.3
298,21:58:26,29.876997709274292,70.3
299,21:58:26,29.977253437042236,70.3
300,21:58:26,30.077512741088867,70.3
301,21:58:26,30.177743196487427,70.3
302,21:58:26,30.277976274490356,70.3
303,21:58:26,30.378222465515137,70.3
304,21:58:27,30.478437900543213,70.3
305,21:58:27,30.57865881919861,70.3
306,21:58:27,30.678894519805908,70.3
307,21:58:27,30.77920413017273,70.3
308,21:58:27,30.879454374313354,70.3
309,21:58:27,30.979681491851807,70.3
310,21:58:27,31.080037117004395,70.3
311,21:58:27,31.180288791656494,70.3
312,21:58:27,31.280548810958862,70.3
313,21:58:27,31.380850315093994,70.3
314,21:58:28,31.48108172416687,70.3
315,21:58:28,31.58133888244629,70.3
316,21:58:28,31.681597232818604,70.3
317,21:58:28,31.78186297416687,70.3
318,21:58:28,31.882095098495483,70.3
319,21:58:28,31.98237419128418,70.3
320,21:58:28,32.082621335983276,70.3
321,21:58:28,32.1828453540802,70.3
322,21:58:28,32.28306794166565,70.3
323,21:58:28,32.383288860321045,70.3
324,21:58:29,32.48353958129883,70.3
325,21:58:29,32.58381462097168,70.3
326,21:58:29,32.68404293060303,70.3
327,21:58:29,32.78427028656006,70.3
328,21:58:29,32.88449549674988,70.3
329,21:58:29,32.98475790023804,70.3
330,21:58:29,33.08499050140381,70.3
331,21:58:29,33.18534326553345,70.3
332,21:58:29,33.28560733795166,70.3
333,21:58:29,33.38581919670105,70.3
334,21:58:30,33.48603320121765,70.3
335,21:58:30,33.586262226104736,70.3
336,21:58:30,33.68648552894592,70.3
337,21:58:30,33.78675627708435,70.3
338,21:58:30,33.886977434158325,70.3
339,21:58:30,33.987200021743774,70.3
340,21:58:30,34.08742642402649,70.3
341,21:58:30,34.187703371047974,70.3
342,21:58:30,34.28792905807495,70.3
343,21:58:30,34.38815402984619,70.3
344,21:58:31,34.4883975982666,70.3
345,21:58:31,34.58865737915039,70.3
346,21:58:31,34.688934326171875,70.3
347,21:58:31,34.78917336463928,70.3
348,21:58:31,34.88943290710449,70.3
349,21:58:31,34.98982214927673,70.3
